iter	RMSE
4324	0.08238450872
4325	0.08235775472
4326	0.08234317981
4327	0.08233868754
4328	0.08233771262
4329	0.08233150651
4330	0.08231162911
4331	0.08229438037
4332	0.0822905428
4333	0.08228857743
4334	0.0822859218
4335	0.08227863664
4336	0.08227558628
4337	0.08227297849
4338	0.08224873254
4339	0.08222409103
4340	0.08219751233
4341	0.08219691944
4342	0.08217540873
4343	0.0821753527
4344	0.08216547195
4345	0.08215142282
4346	0.08215094447
4347	0.0821389434
4348	0.08213155179
4349	0.08212809598
4350	0.08211799316
4351	0.08211312184
4352	0.08210999449
4353	0.08210555225
4354	0.08210531227
4355	0.08209724154
4356	0.08208204258
4357	0.08205357529
4358	0.08205176228
4359	0.08203197966
4360	0.08203077686
4361	0.0820284988
4362	0.08202544667
4363	0.08202051851
4364	0.08201334949
4365	0.08200247179
4366	0.0819945547
4367	0.08198434143
4368	0.08197639759
4369	0.0819724884
4370	0.08197126486
4371	0.08196519663
4372	0.08196278496
4373	0.08195826742
4374	0.08194399764
4375	0.08193998197
4376	0.08193846921
4377	0.08193048563
4378	0.08192157956
4379	0.08190029605
4380	0.08189057948
4381	0.08188725571
4382	0.08187342781
4383	0.08185987198
4384	0.08184115325
4385	0.08184033936
4386	0.08183701341
4387	0.08182266808
4388	0.08181090745
4389	0.08181030735
4390	0.08180287777
4391	0.08178868474
4392	0.08177962175
4393	0.08177184388
4394	0.08176537527
4395	0.08174643274
4396	0.08174536285
4397	0.08173436984
4398	0.08172915096
4399	0.08171764176
4400	0.08171731959
4401	0.08170949467
4402	0.08170786621
4403	0.08168071958
4404	0.08167790364
4405	0.08167166583
4406	0.08166311168
4407	0.0816588601
4408	0.08165520744
4409	0.0816516759
4410	0.08165023723
4411	0.08163291988
4412	0.08162171603
4413	0.08160888967
4414	0.08158756102
4415	0.08157688658
4416	0.0815765876
4417	0.08156308689
4418	0.08154740338
4419	0.08153075934
4420	0.0815195052
4421	0.0815083202
4422	0.08149661645
4423	0.08148434927
4424	0.08146353176
4425	0.08145249307
4426	0.08144607971
4427	0.08142401341
4428	0.08142250801
4429	0.08142085378
4430	0.08140608846
4431	0.08139669609
4432	0.08139388521
4433	0.08138933334
4434	0.08138223992
4435	0.08137558035
4436	0.08134583325
4437	0.08134437062
4438	0.08134143155
4439	0.08133396667
4440	0.08131923824
4441	0.0813139675
4442	0.08130816759
4443	0.08128668322
4444	0.08127558611
4445	0.08125370425
4446	0.08125339262
4447	0.0812359448
4448	0.08123243594
4449	0.08121015475
4450	0.08120665408
4451	0.08120587461
4452	0.08119183161
4453	0.08118131407
4454	0.08116892858
4455	0.08116535657
4456	0.08115826965
4457	0.08113873025
4458	0.08113445886
4459	0.08113366136
4460	0.08113308262
4461	0.08112280686
4462	0.08110449863
4463	0.08110062614
4464	0.08107661855
4465	0.08106475498
4466	0.08106443799
4467	0.0810524843
4468	0.08104528923
4469	0.0810349628
4470	0.08102933523
4471	0.08101154161
4472	0.08100288261
4473	0.08099535441
4474	0.08099474044
4475	0.08098341684
4476	0.08097172161
4477	0.08097120346
4478	0.08095445572
4479	0.08094231614
4480	0.08092521002
4481	0.08091933778
4482	0.08091430516
4483	0.08089841728
4484	0.08088251861
4485	0.08087378278
4486	0.08086129095
4487	0.08085482465
4488	0.08083984885
4489	0.08083722369
4490	0.08082245221
4491	0.08081429739
4492	0.08081288534
4493	0.0808048278
4494	0.08078477513
4495	0.08076465847
4496	0.0807575833
4497	0.08075128943
4498	0.08073718936
4499	0.08073580888
4500	0.08073305443
4501	0.08072437361
4502	0.08071759348
4503	0.08071741792
4504	0.08071276372
4505	0.08071150046
4506	0.08070237247
4507	0.08069345915
4508	0.08067888439
4509	0.08066265027
4510	0.0806519258
4511	0.08064799265
4512	0.08063938605
4513	0.08063673787
4514	0.08063645619
4515	0.0806277374
4516	0.08060810716
4517	0.08060526901
4518	0.08059705203
4519	0.08059352924
4520	0.08059259797
4521	0.08058690802
4522	0.08057958079
4523	0.08056132345
4524	0.08055430198
4525	0.08055324354
4526	0.08054721804
4527	0.08053561222
4528	0.08052411683
4529	0.0805145523
4530	0.08051424675
4531	0.08050876892
4532	0.08049836835
4533	0.080481317
4534	0.08047820675
4535	0.08047506162
4536	0.08047200181
4537	0.08045175494
4538	0.08045039975
4539	0.08044474862
4540	0.08043152607
4541	0.08042851353
4542	0.08042834096
4543	0.08042133313
4544	0.08041274231
4545	0.08039746904
4546	0.08038827961
4547	0.08037474729
4548	0.08036768263
4549	0.08035706415
4550	0.08033203309
4551	0.08032481059
4552	0.08031160638
4553	0.08030022602
4554	0.08028748836
4555	0.08028696516
4556	0.0802863986
4557	0.08027968113
4558	0.08027277498
4559	0.08026628958
4560	0.08024684219
4561	0.08024001669
4562	0.08023358455
4563	0.08022528791
4564	0.0802232468
4565	0.08021942783
4566	0.08020592323
4567	0.08018773299
4568	0.08017608457
4569	0.08017498565
4570	0.08016753703
4571	0.08015212067
4572	0.0801514976
4573	0.08012728072
4574	0.08011207109
4575	0.08009826801
4576	0.08009141967
4577	0.08007298173
4578	0.08006616793
4579	0.08006173212
4580	0.08005412221
4581	0.0800438708
4582	0.08002186483
4583	0.08000289454
4584	0.0800027769
4585	0.07999087502
4586	0.0799683723
4587	0.07996066174
4588	0.0799535256
4589	0.07994044121
4590	0.07992331973
4591	0.07991419806
4592	0.07991396694
4593	0.07989827929
4594	0.07989766009
4595	0.07988009922
4596	0.07987481103
4597	0.07986822636
4598	0.07985709551
4599	0.07984563791
4600	0.07983991793
4601	0.07982043707
4602	0.07981983312
4603	0.07981005878
4604	0.07980595777
4605	0.07979311346
4606	0.07978781
4607	0.0797748663
4608	0.07977369253
4609	0.07977033442
4610	0.07976958705
4611	0.07975702385
4612	0.07975680158
4613	0.07975502799
4614	0.07974683973
4615	0.07974216149
4616	0.07973266452
4617	0.07973130498
4618	0.07972679469
4619	0.07972631463
4620	0.07971038598
4621	0.07970875588
4622	0.07968702109
4623	0.07968644934
4624	0.07968534104
4625	0.07968034172
4626	0.07968029677
4627	0.07967976949
4628	0.07966852428
4629	0.07966835878
4630	0.07966183249
4631	0.07966157446
4632	0.07964045506
4633	0.07963942856
4634	0.07962449614
4635	0.07962087392
4636	0.07962069029
4637	0.07961638826
4638	0.07960400044
4639	0.07958792502
4640	0.07957190901
4641	0.07955617816
4642	0.07955063101
4643	0.07953712363
4644	0.07952398019
4645	0.07952377697
4646	0.07951691214
4647	0.07951648193
4648	0.07950708097
4649	0.07950231467
4650	0.0795016833
4651	0.07948303347
4652	0.07948192024
4653	0.07947042208
4654	0.07944748195
4655	0.07944504168
4656	0.07944438926
4657	0.07943103998
4658	0.07942163817
4659	0.07940035893
4660	0.07939145594
4661	0.07938393793
4662	0.07937921045
4663	0.07937433915
4664	0.07936836915
4665	0.07934447304
4666	0.07934387828
4667	0.0793415645
4668	0.07932789119
4669	0.07931723242
4670	0.07929943274
4671	0.07929919623
4672	0.07929259179
4673	0.07928270836
4674	0.07926336321
4675	0.07925237893
4676	0.0792458659
4677	0.07923477445
4678	0.07922055523
4679	0.07921722487
4680	0.07920587706
4681	0.07920201347
4682	0.07918560474
4683	0.07917423024
4684	0.07917107578
4685	0.07915394415
4686	0.07913899107
4687	0.07913637813
4688	0.07913067865
4689	0.07912268209
4690	0.07912208874
4691	0.0791141749
4692	0.07910219515
4693	0.07908982872
4694	0.07908010137
4695	0.0790668892
4696	0.0790631492
4697	0.07906282421
4698	0.07905193912
4699	0.07905187648
4700	0.07904010184
4701	0.07901945736
4702	0.07900558758
4703	0.07899162495
4704	0.07899121758
4705	0.0789905495
4706	0.07896974859
4707	0.07896232196
4708	0.07896180192
4709	0.07895716184
4710	0.07895290566
4711	0.07894963776
4712	0.07894901284
4713	0.07893896323
4714	0.07891786705
4715	0.07890960496
4716	0.07890951339
4717	0.07890808439
4718	0.0788952169
4719	0.07889496568
4720	0.07888991822
4721	0.07888768405
4722	0.07888692237
4723	0.07887466641
4724	0.07886554677
4725	0.07884477384
4726	0.07883900743
4727	0.07883421963
4728	0.07883242465
4729	0.07882619622
4730	0.07882102749
4731	0.07880060981
4732	0.07878604092
4733	0.07878381539
4734	0.07876250395
4735	0.07875861428
4736	0.07874653496
4737	0.07874455376
4738	0.07872788362
4739	0.07871453999
4740	0.07871056528
4741	0.07870603457
4742	0.07869751091
4743	0.07868433327
4744	0.07867218459
4745	0.07866294131
4746	0.07865891622
4747	0.07865276658
4748	0.07864677392
4749	0.0786442123
4750	0.07864051821
4751	0.07863352818
4752	0.078628395
4753	0.07861987903
4754	0.07861233679
4755	0.07859862544
4756	0.07858600816
4757	0.07857213157
4758	0.07855972423
4759	0.0785591835
4760	0.07855007785
4761	0.07853667446
4762	0.07851484045
4763	0.0784955905
4764	0.0784876594
4765	0.07848687254
4766	0.07848489678
4767	0.07848219243
4768	0.07847086317
4769	0.07845193326
4770	0.07844626696
4771	0.07843698585
4772	0.07842942854
4773	0.07842099762
4774	0.07841398377
4775	0.07840929105
4776	0.07840050588
4777	0.07839926619
4778	0.07839776644
4779	0.07839747607
4780	0.07838888929
4781	0.07838837888
4782	0.0783609837
4783	0.07834422781
4784	0.07834146468
4785	0.07834104722
4786	0.07832994699
4787	0.07832090894
4788	0.0783082049
4789	0.07830815289
4790	0.07830528717
4791	0.07829207305
4792	0.07829101372
4793	0.07827663674
4794	0.07826218479
4795	0.07825172998
4796	0.07824098809
4797	0.07822619258
4798	0.07822203656
4799	0.07821138746
4800	0.07820075213
4801	0.07819623202
4802	0.07818524691
4803	0.07817659294
4804	0.07815506507
4805	0.07814943471
4806	0.07814373315
4807	0.07813490839
4808	0.07811051712
4809	0.07810013692
4810	0.07807585798
4811	0.07806036092
4812	0.07803345628
4813	0.07803327887
4814	0.0780277168
4815	0.0780253475
4816	0.07802263681
4817	0.07801466102
4818	0.0779988149
4819	0.07798670205
4820	0.07797251295
4821	0.07797250145
4822	0.07797152326
4823	0.0779564551
4824	0.07793747247
4825	0.07792075299
4826	0.07791847699
4827	0.07789494292
4828	0.07788601355
4829	0.0778738984
4830	0.07787384287
4831	0.07786174518
4832	0.07785649843
4833	0.07785334868
4834	0.07784915026
4835	0.07784880676
4836	0.07783396454
4837	0.07781976167
4838	0.07781476635
4839	0.07781373752
4840	0.07780126074
4841	0.07779265653
4842	0.07777101218
4843	0.07776645485
4844	0.07775953241
4845	0.07775337481
4846	0.07773983731
4847	0.07773982137
4848	0.07773670662
4849	0.07773227885
4850	0.07772744607
4851	0.07770823094
4852	0.07770558259
4853	0.07769832901
4854	0.07768767556
4855	0.0776806139
4856	0.07768003112
4857	0.07766082754
4858	0.07765521964
4859	0.07764946322
4860	0.07764549087
4861	0.07764302636
4862	0.07764036243
4863	0.07763508268
4864	0.07763133672
4865	0.07762647648
4866	0.07761859204
4867	0.07760843576
4868	0.07759902292
4869	0.07758690086
4870	0.07758615441
4871	0.07757699794
4872	0.07756468727
4873	0.07755408388
4874	0.07754857626
4875	0.07753273179
4876	0.07751454503
4877	0.07748540024
4878	0.077480075
4879	0.07747230335
4880	0.07746540991
4881	0.07745767483
4882	0.07745001173
4883	0.0774433426
4884	0.07742763015
4885	0.07741628775
4886	0.07740073771
4887	0.07739596058
4888	0.07738303606
4889	0.07737431433
4890	0.07737105278
4891	0.07736893141
4892	0.07735510269
4893	0.07734648077
4894	0.07734294821
4895	0.07733810047
4896	0.07732272256
4897	0.07732012088
4898	0.07730555044
4899	0.07730298104
4900	0.07728529323
4901	0.07725716222
4902	0.07725262562
4903	0.07724786091
4904	0.07724619199
4905	0.07723669909
4906	0.07723299916
4907	0.07723144946
4908	0.07722559761
4909	0.077213138
4910	0.07721156784
4911	0.07720419137
4912	0.07719865321
4913	0.0771764116
4914	0.07717004631
4915	0.07715879743
4916	0.0771463724
4917	0.07714618035
4918	0.07712337777
4919	0.0771229573
4920	0.07711712855
4921	0.07709854963
4922	0.07706997287
4923	0.07705672104
4924	0.07704939348
4925	0.07703453049
4926	0.07703402814
4927	0.07702865839
4928	0.07701858005
4929	0.07699954026
4930	0.07698717623
4931	0.07698230065
4932	0.07697097299
4933	0.07695476874
4934	0.07695107966
4935	0.0769400534
4936	0.0769390702
4937	0.07693044013
4938	0.07692952231
4939	0.07691258453
4940	0.07690126096
4941	0.07688971176
4942	0.0768810755
4943	0.07687185913
4944	0.07686451525
4945	0.07686256838
4946	0.07685591716
4947	0.07684242552
4948	0.07684231691
4949	0.07683009155
4950	0.0768242589
4951	0.07682330181
4952	0.07681052276
4953	0.07679340539
4954	0.0767852597
4955	0.0767820117
4956	0.07676225913
4957	0.07676034735
4958	0.07674314065
4959	0.07673184536
4960	0.07673138372
4961	0.07672419505
4962	0.07670796477
4963	0.07668708923
4964	0.07667177447
4965	0.07667148387
4966	0.0766613813
4967	0.07665981061
4968	0.07665806968
4969	0.07665044744
4970	0.07664181668
4971	0.0766415006
4972	0.07662864346
4973	0.07660978321
4974	0.07659959051
4975	0.07659495223
4976	0.0765767215
4977	0.07657508714
4978	0.07656819797
4979	0.07655058085
4980	0.07652865939
4981	0.07651398135
4982	0.07650671115
4983	0.07649075253
4984	0.07648095353
4985	0.07647920666
4986	0.07647173443
4987	0.07646823751
4988	0.07645486275
4989	0.07645032782
4990	0.07644931625
4991	0.07644732274
4992	0.07643368799
4993	0.07643020808
4994	0.07642992334
4995	0.07641466295
4996	0.07640745183
4997	0.07639681683
4998	0.07639584043
4999	0.07638429452
5000	0.07637870339
5001	0.07635074694
5002	0.07633872548
5003	0.07633440548
5004	0.0763300107
5005	0.07631692285
5006	0.07630363059
5007	0.0763025367
5008	0.07630192256
5009	0.07629467869
5010	0.07629436622
5011	0.07628759112
5012	0.07628327452
5013	0.07628079307
5014	0.07627012835
5015	0.07625292082
5016	0.07623075434
5017	0.07620621355
5018	0.07619955929
5019	0.07619577613
5020	0.07619038986
5021	0.07618861489
5022	0.07617407681
5023	0.07616265616
5024	0.07615677201
5025	0.07614579694
5026	0.07613443145
5027	0.07613331933
5028	0.07612799196
5029	0.07611942511
5030	0.07611758867
5031	0.07610827873
5032	0.07609134638
5033	0.07609011769
5034	0.07608826244
5035	0.07608441498
5036	0.07606707328
5037	0.07605390067
5038	0.07604824466
5039	0.07604348573
5040	0.07604200613
5041	0.07602377502
5042	0.07600596421
5043	0.07599842361
5044	0.07599636197
5045	0.07597471192
5046	0.07595997252
5047	0.0759393158
5048	0.0759317901
5049	0.07593053401
5050	0.07592735468
5051	0.07591649723
5052	0.07591438849
5053	0.07590203951
5054	0.07588987769
5055	0.07586344833
5056	0.07585017046
5057	0.07584070516
5058	0.07581768278
5059	0.07581517199
5060	0.07581506722
5061	0.07580752422
5062	0.07580313084
5063	0.07580170466
5064	0.07578813507
5065	0.07578644856
5066	0.07578442906
5067	0.07578104391
5068	0.07576331216
5069	0.07575753752
5070	0.07575043959
5071	0.07574476624
5072	0.07573118726
5073	0.07572491325
5074	0.07571847393
5075	0.0757135161
5076	0.07571263713
5077	0.07571208877
5078	0.07571012624
5079	0.07569216318
5080	0.07568506882
5081	0.07568215748
5082	0.07568180177
5083	0.07567849462
5084	0.07566393917
5085	0.07566306046
5086	0.07565692386
5087	0.07564634412
5088	0.075644793
5089	0.0756436781
5090	0.07563219701
5091	0.0756305116
5092	0.07562092768
5093	0.07561403691
5094	0.07560308676
5095	0.07558752767
5096	0.07558536303
5097	0.07557942375
5098	0.07556956672
5099	0.07556908143
5100	0.07554976004
5101	0.07553637595
5102	0.07552442228
5103	0.0755238945
5104	0.07551019564
5105	0.07550185754
5106	0.07549126886
5107	0.07547752598
5108	0.07547320615
5109	0.07547070378
5110	0.07546013084
5111	0.07544202804
5112	0.0754392755
5113	0.07542863619
5114	0.07542185628
5115	0.0754194086
5116	0.07540849043
5117	0.0754070239
5118	0.07540004153
5119	0.07539894546
5120	0.07539810503
5121	0.07538850717
5122	0.07538687113
5123	0.07536556342
5124	0.07535419126
5125	0.07534824162
5126	0.07534531315
5127	0.07534403898
5128	0.07532991771
5129	0.07532820446
5130	0.07532297913
5131	0.07531756143
5132	0.07531616867
5133	0.07530964612
5134	0.07529377681
5135	0.07528704517
5136	0.07528411957
5137	0.07527519932
5138	0.07525555881
5139	0.07524874202
5140	0.07523206862
5141	0.07522715231
5142	0.07521310415
5143	0.075207791
5144	0.07520472981
5145	0.07519110623
5146	0.07517453104
5147	0.07516660719
5148	0.07515273842
5149	0.07514861592
5150	0.07514528569
5151	0.07514128534
5152	0.07514088011
5153	0.07512181963
5154	0.07511577448
5155	0.07510248125
5156	0.07510122978
5157	0.07510082666
5158	0.07509688324
5159	0.07509013899
5160	0.0750900915
5161	0.07508478138
5162	0.07508137837
5163	0.0750728699
5164	0.07506927812
5165	0.07506889983
5166	0.07505748713
5167	0.07505315204
5168	0.07504661601
5169	0.07503690188
5170	0.07502570717
5171	0.07501445572
5172	0.07501095028
5173	0.07500513599
5174	0.07500050183
5175	0.07499804865
5176	0.07498289488
5177	0.07496754281
5178	0.07496028564
5179	0.07495579541
5180	0.07495554844
5181	0.07494360022
5182	0.0749215124
5183	0.07491561065
5184	0.07491285837
5185	0.07491021136
5186	0.07490276322
5187	0.07489120713
5188	0.0748893674
5189	0.07488931817
5190	0.07487089336
5191	0.07486969106
5192	0.07484994559
5193	0.07484956823
5194	0.07483524363
5195	0.07482676591
5196	0.07482215549
5197	0.0748159651
5198	0.07480946379
5199	0.0748093003
5200	0.07480721366
5201	0.07480450112
5202	0.07479403353
5203	0.07479291168
5204	0.07478735605
5205	0.07477157507
5206	0.07476277652
5207	0.07474959597
5208	0.07474245115
5209	0.07473224395
5210	0.07472424558
5211	0.0747133582
5212	0.07470417835
5213	0.07470076306
5214	0.0746903052
5215	0.07467943407
5216	0.07467821945
5217	0.07467699531
5218	0.07467627373
5219	0.07465963273
5220	0.07464788575
5221	0.07464401414
5222	0.07463619232
5223	0.07462332909
5224	0.07461777571
5225	0.07459601009
5226	0.07459388913
5227	0.07458668845
5228	0.07458469928
5229	0.07458272589
5230	0.07457313341
5231	0.07456914812
5232	0.07455022536
5233	0.07454866236
5234	0.07453371879
5235	0.07450797107
5236	0.07449012578
5237	0.07448891504
5238	0.07447475485
5239	0.07447414109
5240	0.07446549144
5241	0.07446429478
5242	0.0744442374
5243	0.07442905954
5244	0.07442884582
5245	0.07442274214
5246	0.07440779306
5247	0.07439937017
5248	0.07438854552
5249	0.07438625184
5250	0.07438235377
5251	0.0743736498
5252	0.07437128226
5253	0.07436580396
5254	0.07435858978
5255	0.07435682802
5256	0.07434899871
5257	0.07434790836
5258	0.07434437108
5259	0.074338828
5260	0.07432491135
5261	0.07432209789
5262	0.07432204728
5263	0.07429983837
5264	0.07429849947
5265	0.07429698229
5266	0.07429386506
5267	0.07428702635
5268	0.07427772865
5269	0.07425729899
5270	0.07424716296
5271	0.07423218512
5272	0.07421844364
5273	0.07420578574
5274	0.07419024215
5275	0.07418650325
5276	0.07417968611
5277	0.07417323262
5278	0.07415366098
5279	0.07415359763
5280	0.07415313478
5281	0.07414812873
5282	0.0741345753
5283	0.07410724113
5284	0.0741029765
5285	0.07408760527
5286	0.07407645012
5287	0.07407085048
5288	0.07406088969
5289	0.07405009312
5290	0.07404669426
5291	0.07401955631
5292	0.07401004145
5293	0.0740028845
5294	0.07400155337
5295	0.07399080182
5296	0.07398440514
5297	0.07396690724
5298	0.07396670529
5299	0.07395919121
5300	0.07394751869
5301	0.0739337211
5302	0.07392648445
5303	0.07391607939
5304	0.07390771468
5305	0.07389937834
5306	0.07388661632
5307	0.07387863635
5308	0.07387055065
5309	0.07386079081
5310	0.07385535611
5311	0.07384982419
5312	0.07383751095
5313	0.07382737838
5314	0.07382002514
5315	0.07381459671
5316	0.07381148761
5317	0.07379983438
5318	0.07378668126
5319	0.07378649698
5320	0.07377611065
5321	0.07377147493
5322	0.07376573195
5323	0.07375661608
5324	0.07375433696
5325	0.07375056627
5326	0.07374125427
5327	0.07373455436
5328	0.07372735455
5329	0.07371440009
5330	0.07369972593
5331	0.07369645703
5332	0.07367951186
5333	0.07367428007
5334	0.07366471392
5335	0.07366364181
5336	0.07366201725
5337	0.07364970563
5338	0.07363546906
5339	0.0736233574
5340	0.07361877978
5341	0.07361049546
5342	0.07360965265
5343	0.07360911447
5344	0.07360119357
5345	0.07359889025
5346	0.07359396435
5347	0.07359029931
5348	0.07357614886
5349	0.07357526819
5350	0.07356667373
5351	0.07356600888
5352	0.07356212138
5353	0.07354802796
5354	0.07354187021
5355	0.07353356086
5356	0.07351886264
5357	0.07350120457
5358	0.07349779258
5359	0.07349053962
5360	0.07348137504
5361	0.07346698982
5362	0.07345573912
5363	0.07345117057
5364	0.07343531465
5365	0.07343391278
5366	0.07342182048
5367	0.07340970445
5368	0.0733936873
5369	0.07338791626
5370	0.07338359889
5371	0.07335819411
5372	0.07335696967
5373	0.07334838221
5374	0.0733424421
5375	0.07332994528
5376	0.07332920758
5377	0.07332041788
5378	0.07331220874
5379	0.07330851744
5380	0.07330805366
5381	0.07330655386
5382	0.07328932922
5383	0.07328269307
5384	0.07328068822
5385	0.07327566628
5386	0.07326083803
5387	0.07325240049
5388	0.07324748546
5389	0.07323744762
5390	0.07323155102
5391	0.07322628115
5392	0.07321705758
5393	0.07320805064
5394	0.07320746262
5395	0.07319547795
5396	0.07317170188
5397	0.07315758415
5398	0.07315699194
5399	0.07315130744
5400	0.07314708419
5401	0.07313755069
5402	0.07312608698
5403	0.07312398414
5404	0.07311825489
5405	0.07310748049
5406	0.07310211581
5407	0.07309233969
5408	0.07309018567
5409	0.07306993656
5410	0.07306710208
5411	0.07306280084
5412	0.07305177832
5413	0.07304314492
5414	0.07304273733
5415	0.07302726005
5416	0.07301856866
5417	0.07301641842
5418	0.0730019799
5419	0.07298970997
5420	0.07298110396
5421	0.07297245425
5422	0.07297243355
5423	0.07295895858
5424	0.07295435567
5425	0.07294299708
5426	0.07293682054
5427	0.07293224141
5428	0.07293095722
5429	0.07292693532
5430	0.07292240171
5431	0.07291902724
5432	0.07290880519
5433	0.07290408376
5434	0.07289697815
5435	0.07288100563
5436	0.07286704306
5437	0.07285314496
5438	0.07284392194
5439	0.07283154718
5440	0.07281366905
5441	0.07281130095
5442	0.07280295788
5443	0.07279223219
5444	0.07279085257
5445	0.07278585078
5446	0.07277426043
5447	0.07276603535
5448	0.0727529581
5449	0.07274858415
5450	0.07274031497
5451	0.0727396759
5452	0.07272689438
5453	0.07272112855
5454	0.07270681383
5455	0.07269285673
5456	0.07268806049
5457	0.07267947388
5458	0.07267054793
5459	0.07266733273
5460	0.07265933031
5461	0.07265277099
5462	0.07264610714
5463	0.07263615808
5464	0.07262355054
5465	0.07261985729
5466	0.07261225234
5467	0.07261163674
5468	0.07260042317
5469	0.07259299393
5470	0.07257764552
5471	0.07257569574
5472	0.07256647952
5473	0.07255658465
5474	0.0725550441
5475	0.07254436715
5476	0.07253684833
5477	0.07251860448
5478	0.07251746717
5479	0.07250141949
5480	0.07249527259
5481	0.07248067161
5482	0.07247396063
5483	0.07246929818
5484	0.07246367462
5485	0.07245110418
5486	0.07244771564
5487	0.07244273307
5488	0.07243399038
5489	0.072433724
5490	0.07242548721
5491	0.07241974496
5492	0.07241532237
5493	0.07240661667
5494	0.07240660893
5495	0.07240582626
5496	0.07240031931
5497	0.07240030958
5498	0.07238955215
5499	0.07237784893
5500	0.07236728701
5501	0.07235930594
5502	0.07235387507
5503	0.07233533536
5504	0.07231651565
5505	0.07230620943
5506	0.07229707953
5507	0.07228260802
5508	0.07227000914
5509	0.07225688413
5510	0.07224541521
5511	0.07223962386
5512	0.07223164007
5513	0.07221768567
5514	0.07220153646
5515	0.07220126847
5516	0.07219047083
5517	0.07217519557
5518	0.07216133034
5519	0.07214554025
5520	0.07213640255
5521	0.07213494647
5522	0.07212400342
5523	0.07211872224
5524	0.07211339208
5525	0.07210570655
5526	0.07209801295
5527	0.07209219347
5528	0.07209193017
5529	0.07208375606
5530	0.07206527151
5531	0.07205887143
5532	0.07204797952
5533	0.0720390598
5534	0.07203867701
5535	0.07203626728
5536	0.07202738655
5537	0.07202663741
5538	0.07201863308
5539	0.07200907547
5540	0.07199924851
5541	0.07198889633
5542	0.07197842249
5543	0.07196728613
5544	0.07196115815
5545	0.07195450894
5546	0.07194776266
5547	0.07193922053
5548	0.0719345046
5549	0.07192150523
5550	0.07190865152
5551	0.07189473109
5552	0.07188721299
5553	0.07188018394
5554	0.07187188961
5555	0.07185705344
5556	0.07184305543
5557	0.07184048316
5558	0.0718394757
5559	0.07183869291
5560	0.07183377713
5561	0.07182354331
5562	0.07181696088
5563	0.07180992935
5564	0.07180975295
5565	0.07180182818
5566	0.07179824446
5567	0.07179040925
5568	0.07177593808
5569	0.07176077578
5570	0.07175495248
5571	0.07174560404
5572	0.07174057403
5573	0.07172264827
5574	0.07171079344
5575	0.07170420085
5576	0.07169976348
5577	0.07168734418
5578	0.07168042107
5579	0.07167950528
5580	0.07167934755
5581	0.07166118512
5582	0.0716503379
5583	0.07164258977
5584	0.07163298161
5585	0.07162045043
5586	0.07161997702
5587	0.0716194784
5588	0.07160776891
5589	0.07160497825
5590	0.07159640036
5591	0.07159350607
5592	0.07159204857
5593	0.07158873499
5594	0.07158607092
5595	0.07158148935
5596	0.07157392178
5597	0.07156726887
5598	0.07156711218
5599	0.0715642337
5600	0.0715545932
5601	0.07154163829
5602	0.07153025934
5603	0.07151914309
5604	0.07151885324
5605	0.07151358328
5606	0.07150698753
5607	0.07149075243
5608	0.07148103423
5609	0.07146985011
5610	0.07146557225
5611	0.07145679151
5612	0.07145096524
5613	0.0714362403
5614	0.07143548571
5615	0.0714289231
5616	0.07141104299
5617	0.07140226452
5618	0.07139392498
5619	0.07138885715
5620	0.07138276993
5621	0.07138195381
5622	0.07136887302
5623	0.07136767544
5624	0.07136018292
5625	0.07135727418
5626	0.07134345075
5627	0.07133730665
5628	0.07132655735
5629	0.07131870253
5630	0.07130382933
5631	0.07129981541
5632	0.07128647306
5633	0.07128336312
5634	0.07127701984
5635	0.07126847681
5636	0.07126561777
5637	0.07126173319
5638	0.07125067728
5639	0.07124206597
5640	0.07121857501
5641	0.07120738744
5642	0.07120683002
5643	0.0711997466
5644	0.07118963401
5645	0.07116885568
5646	0.07115065211
5647	0.07114545237
5648	0.07112914837
5649	0.07111950905
5650	0.07111215452
5651	0.07109851944
5652	0.07108947877
5653	0.07108915672
5654	0.07108205177
5655	0.07108070184
5656	0.0710788345
5657	0.07106643519
5658	0.07105439143
5659	0.07105278231
5660	0.07105249721
5661	0.07105128101
5662	0.07104194435
5663	0.07104080468
5664	0.07103375651
5665	0.07102855395
5666	0.07102584721
5667	0.07102146624
5668	0.0710198734
5669	0.07101513052
5670	0.07100934134
5671	0.07099944472
5672	0.07099221185
5673	0.07099018714
5674	0.07098847205
5675	0.07097243105
5676	0.07095395421
5677	0.07094197715
5678	0.07093122874
5679	0.07092537341
5680	0.07091853403
5681	0.07091802972
5682	0.0709161353
5683	0.07090833432
5684	0.07090802435
5685	0.07090418076
5686	0.07090004881
5687	0.07089258888
5688	0.07088010405
5689	0.07086743284
5690	0.07086110543
5691	0.07085989446
5692	0.07085941169
5693	0.07083971696
5694	0.07083880425
5695	0.07083260979
5696	0.07083137371
5697	0.07083093738
5698	0.07082960854
5699	0.07081699769
5700	0.07079862839
5701	0.07077858553
5702	0.07077448983
5703	0.07077228369
5704	0.07076881446
5705	0.07076665405
5706	0.07076175381
5707	0.07076042364
5708	0.07075166445
5709	0.07074455145
5710	0.07072833149
5711	0.07072334847
5712	0.07071642152
5713	0.07070983174
5714	0.07070443859
5715	0.07069396531
5716	0.07067665382
5717	0.0706738835
5718	0.07066915133
5719	0.07064874206
5720	0.07064868632
5721	0.07063841379
5722	0.07063445909
5723	0.07063435786
